no_mec,IDCARD,fpd,amt_mean
10014485098,2633.1111111111113,0.7678871015493931,141.7298603257659
10014499846,51.8,0.8155737704918032,2278.91054054054
10014536627,1.0,0.0,0.01
10014616858,92851.44444444444,0.5593830116809587,3009.852713533757
10014620129,10504.714285714286,0.48023961535429965,864.5308485985764
10014655891,23946.11111111111,0.0530384234828496,817.0662514442096
10014693748,580.4444444444445,0.7148301047951731,5415.502145865282
10014700926,34130.333333333336,0.5866925343105555,749.2801726714254
10014725051,6137.714285714285,0.4626649545094396,613.0959754678283
10014732732,3549.0,0.37964929612249937,902.5962593084561
10014742519,75.88888888888889,0.9333333333333333,2918.930234260615
10014745825,10802.25,0.10081292257504407,1297.8093819574628
10014758227,7095.777777777777,0.6766110440223955,1784.9994937521567
10014758749,1607.6666666666667,0.5190311418685121,6164.708851337337
10014758853,104668.22222222222,0.7963492417032823,1907.4641705537297
10014787223,12.0,0.0,191.35416666666666
10014789504,11625.4,0.0047082508036497064,1138.3287506666127
10014793114,4530.777777777777,0.17372381902257683,1397.1030718297056
10014804668,23292.375,0.21512993605086292,923.6384622113375
10014804708,12434.25,0.007965251148037684,1284.42237418823
10014809503,34.0,0.8656716417910447,2409.7950000000005
10014850600,8996.333333333334,0.18472516745767276,1132.519892548817
10014854591,58611.11111111111,0.009411986481209689,3046.219114691943
10014855246,26302.11111111111,0.22227179500839037,1493.8408630908425
10014880928,7576.0,0.00752375923970433,2507.486272439282
10014887496,1.25,0.5,580.7760000000001
10014898623,18.5,0.02702702702702703,553.5197297297298
10014905156,64.28571428571429,0.47438752783964366,1756.9033555555552
10014961761,5787.888888888889,0.9034534817890167,418.55430362250615
10014971429,251.0,0.8884462151394422,6714.662031872509
10014986483,1.5,0.6666666666666666,13.683333333333332
10015002061,60.44444444444444,0.9534883720930233,936.9716727941175
10015007777,1.0,0.0,0.01
10015071983,870.4444444444445,0.19626847589047736,789.1614488128668
10015078231,121.11111111111111,0.0625,333.2438623853209
10015089427,20083.777777777777,0.35435737700458386,575.0758938668192
10015116321,2.5,0.5555555555555556,1022.883
10015117411,34723.333333333336,0.06673071132586783,713.7940016319457
10015133531,1478.0,0.29646584874565096,1060.404600811908
10015139460,208854.75,0.002155108451723516,1067.4749104581056
10015147303,613.5555555555555,0.775820170109356,1933.4082687432092
10015185541,1.0,1.0,0.3
10015191453,4565.428571428572,0.5690542951822585,1794.562191939398
10015205935,1362.8,0.007484590548869974,559.034835632523
10015307974,17884.11111111111,0.9503832704198606,1516.6005774838845
10015390594,2250.3333333333335,0.14118380062305297,991.9197155976892
10015391275,2266.8888888888887,0.8759479956663055,11407.844123615318
10015399459,36.0,0.0,1623.9465277777779
10015404404,629.4,0.7294736842105263,14087.428744836352
10015406499,2223.285714285714,0.005460573360202821,2203.944213840519
10015441728,22456.777777777777,0.9844379524550956,2206.397903478904
10015444645,4791.75,0.48733321577617117,603.5033249856524
10015468467,1457.888888888889,0.7489063867016623,3801.022357289843
10015478566,89.66666666666667,0.17959183673469387,841.0281412639406
10015479596,1158.4444444444443,0.2541969282057388,1458.1854373681067
10015491859,680.2857142857143,0.34953651367849875,5605.114391012182
10015516402,326.6666666666667,0.6421052631578947,4541.430265306129
10015519625,7.142857142857143,0.8421052631578947,5748.9922
10015525578,724.8888888888889,0.26163301141352063,2301.215511955855
10015528022,3101.5,0.0036950363345239563,2140.6585571497662
10015533876,34128.25,0.22901622648155665,1128.0102029487675
10015534988,523.5,0.8977272727272727,2073.8598853868207
10015537034,48900.22222222222,0.051928293131057124,510.78982842612004
10015538643,1650.3333333333333,0.4539767649687221,860.8172651989471
10015577479,25243.25,0.17038758598023335,1242.6919512146792
10015587907,879.0,0.3004824259131633,939.0379891922639
10015642575,78406.77777777778,0.7552125069928484,2177.470921193005
10015646943,62673.11111111111,0.25652132771183145,271.3046552482193
10015648712,53.142857142857146,0.3240223463687151,23231.21018817204
10015649767,5.5,0.5625,1209.115909090909
10015651289,2364.875,0.8926825155960209,3159.1388910618907
10015651813,142.22222222222223,0.0071146245059288534,2103.3530390625056
10015652296,43.5,0.0975609756097561,4912.70141762452
10015652474,1.0,1.0,0.04
10015652923,17809.0,0.00145993598742209,2574.023686338369
10015653668,1126.0,0.009769094138543518,1742.4590586145646
10015656638,152.0,0.8324022346368715,15932.830328947359
10015656761,146.25,0.6460674157303371,1778.3188034188033
10015657202,29.0,0.07462686567164178,2047.1231034482762
10015657712,108.75,0.0,1359.600367816092
10015658759,4.0,0.75,17.8375
10015674815,800.7777777777778,0.7094907407407407,2464.126051061467
10015676017,109.0,0.05069124423963134,694.7914678899081
10015676603,4.75,0.13333333333333333,12976.426315789475
10015676723,1.5,0.5,0.5333333333333333
10015676907,3509.3333333333335,0.9225033614472559,1387.3843715172225
10015676913,1416.0,0.9328707195655453,1877.169513496577
10015676983,82.55555555555556,0.6848739495798319,2080.3323687752354
10015677328,1.0,1.0,0.05
10015688678,23.428571428571427,0.8427672955974843,2080.8471951219512
10015689254,43.44444444444444,0.15384615384615385,2025.6768286445017
10015689526,96.0,0.0,150.52083333333334
10015691233,16984.666666666668,0.716722977964716,3810.9594335413285
10015691603,62.111111111111114,0.6654545454545454,10982.282701252236
10015691825,3.0,0.75,186.85666666666665
10015692453,145.0,0.045563549160671464,2310.8689655172416
10015692600,327.0,0.8715596330275229,25.486131498471
10015693181,5727.777777777777,0.809774189005211,2707.8911679922367
10015693223,413.0,0.01694915254237288,1316.4723002421308
10015694567,55.0,0.42990654205607476,1116.7272727272725
10015695146,3.75,0.16666666666666666,3935.110666666667
10015696355,921.4285714285714,0.6038669064748201,1296.8381519379845
10015700337,8.5,0.6875,956.7929411764705
10015703153,346.0,0.36926605504587157,1313.9746705202303
10015704199,3999.3333333333335,0.23835132977605983,2019.5818703117188
10015706162,37082.555555555555,0.15376221508299856,1474.6320620956844
10015706373,2.0,0.5,0.030000000000000002
10015728701,6.111111111111111,0.7894736842105263,598.778909090909
10015750661,1.3333333333333333,0.6666666666666666,52.9175
10015763879,17330.0,0.5132419187168952,1242.583778547186
10015764273,223.55555555555554,0.5263157894736842,1536.758891650097
10015764787,3316.777777777778,0.01874747474747475,189.0931020736324
10015767991,16772.666666666668,0.9648189271099565,1293.1440458024013
10015768245,1812.0,0.004456327985739751,306.4971475875118
10015771984,300.6666666666667,0.01875,2327.789800443459
10015772018,280.6666666666667,0.019649122807017545,1246.6770961995248
10015790921,24781.0,0.11502426488017266,1007.842405932976
10015791021,10271.222222222223,0.2992994024314857,1246.895549377447
10015791209,4137.6,0.2679411163361276,1246.2928436774857
10015799633,1.1666666666666667,0.5,505.11285714285714
10015810174,9813.666666666666,0.4645879614937057,1672.4617986255917
10015812165,6750.777777777777,0.7120232281905767,2086.852941883234
10015815831,2.25,0.7272727272727273,3.0649999999999995
10015830843,11527.6,0.007227498109084797,2356.1849127311843
10015835603,3.25,1.0,0.03230769230769231
10015862359,3874.0,0.10917824224328183,1165.9145869901909
10015864341,445.0,0.008988764044943821,1543.9208988764035
10015866424,2443.1666666666665,0.8556677890011223,168.06873456579586
10015869339,98.0,0.00510204081632653,558.3265306122448
10015873402,2.0,0.6,7.8066666666666675
10015873450,2.0,0.75,57.8075
10015874209,2.0,0.0,2470.0
10015874731,4201.666666666667,0.002166103127641589,1321.1307912204138
10015875602,2282.75,0.6693608741206406,5400.579704304023
10015877464,2230.0,0.0002242152466367713,1930.1684573991033
10015878630,26823.875,0.44500199869022,1658.9875609881203
10015880720,501.5,0.982573726541555,1645.0017248255235
10015880840,113.6,0.651270207852194,1223.859542253521
10015888608,25313.5,0.13905028523135432,2162.7881175395037
10015911459,1980.3333333333333,0.24170616113744076,396.8078555798682
10015916166,62855.0,0.03948770980828892,54.67757537188768
10015916365,20889.0,0.08024370660747178,54.49874575135239
10015921623,911.0,0.006261180679785331,1591.7094255397005
10015923677,3257.0,0.4502304147465438,3111.065996315632
10015923840,2.0,0.2857142857142857,30.137
10015923927,311.0,0.8038585209003215,1509.5659485530548
10015924266,21652.88888888889,0.5987949052467351,1709.416136414951
10015925527,116.33333333333333,0.5535714285714286,15719.18918815664
10015936693,235.0,0.012598425196850394,647.3615035460994
10015944928,68.33333333333333,0.0,2355.1012682926826
10015946267,1020.0,0.5636204634892873,2147.901001225492
10015994345,1984.875,0.7928509370733524,1893.178031991939
10015994365,2295.0,0.00392156862745098,1558.606575163399
10016039762,9.5,0.8421052631578947,5899.507017543859
10016041945,234.375,0.665045170257123,5146.129263999999
10016041954,3692.4444444444443,0.8464912280701754,6129.265371629748
10016043198,601.6666666666666,0.7219178082191781,2448.9576454293665
10016043825,457.6666666666667,0.6759026028547439,2885.191726147124
10016043908,215.0,0.6439665471923537,4072.0528465116295
10016044002,369.25,0.6778406617326949,9928.538094109676
10016044108,88.5,0.5358490566037736,8904.082415254237
10016044354,65.33333333333333,0.6337209302325582,3647.500918367348
10016056767,2226.1666666666665,0.5484941296579887,1019.7290199895175
10016059418,60.2,0.7689655172413793,18670.871362126232
10016059998,70.5,0.5230769230769231,11064.81
10016100873,1035.7777777777778,0.4917501473187979,723.7859150396911
10016109994,1.0,0.0,2377.0
10016119581,6.0,0.8181818181818182,732.9629166666665
10016129649,143.33333333333334,0.340393343419062,996.7356899224808
10016133797,2.6666666666666665,0.7142857142857143,154.42624999999998
10016140449,78.77777777777777,0.8507462686567164,205.68669957686888
10016189109,664.0,0.0015071590052750565,1240.2472138554217
10016203267,33062.42857142857,0.6319212326788647,1073.7503662336503
10016246234,213.5,0.5927710843373494,10101.710608899297
10016247026,6911.6,0.9641367806505421,1887.1266577926458
10016247299,3299.75,0.24617916764636727,2006.236902795664
10016247639,62259.5,0.23206171545784932,826.5586354157501
10016254945,41511.0,0.8136057043746386,728.8209220581513
10016290003,10.5,0.6590909090909091,30853.923809523814
10016293443,104764.875,0.16081876238819245,1533.4372378268656
10016293988,1.0,1.0,0.09
10016294780,44.77777777777778,0.6095890410958904,1644.4081885856078
10016310504,12.333333333333334,0.7666666666666667,1258.817837837838
10016321570,479948.0,0.40099924791428704,684.6946257407808
10016356317,31.666666666666668,0.8279569892473119,13702.019578947367
10016361766,6.0,0.9545454545454546,18.637037037037036
10016363541,3830.0,0.6851880694649949,1502.5715543949789
10016363870,1.0,0.0,1.0
10016368473,62.875,0.6099476439790575,2971.9079522862826
10016368761,16454.333333333332,0.014098818747618442,682.2012033304296
10016371156,2.0,0.5,0.015
10016377761,1349.142857142857,0.7548658600736454,1761.5947532825035
10016387225,3.0,0.5,5017.388571428572
10016417748,123.0,0.6783349101229896,1123.5416892502258
10016731578,44.8,0.8392857142857143,13496.71763392857
10016738204,899.3333333333334,0.8733431516936672,1131234.4916679023
10017051785,1208.2222222222222,0.6811329374143444,1343.842650358662
10017070168,220.66666666666666,0.6083052749719416,1271.234592145015
10017071221,8341.0,0.005155257163409663,2252.6526555568876
10017074860,503.2857142857143,0.7113835376532399,1727.123426057349
10017079246,1.0,1.0,1.2
10017097810,4.0,0.5,843.5575
10017103555,23.77777777777778,0.4,22928.688411214956
10017123829,43.44444444444444,0.84375,1573.094219948849
10017136654,3.0,1.0,21.296666666666667
10017137744,84.0,0.7382198952879581,1249.6198412698411
10017139343,34.0,0.6626506024096386,1724.9166666666667
10017146291,753.4444444444445,0.7459954233409611,1304.589150567781
10017148640,558.1666666666666,0.07229524772497473,186.747984472977
10017179136,1.0,1.0,1.5
10017179421,259339.22222222222,0.6108064117145087,932.525170555396
10017268303,47.2,0.7946428571428571,25619.413559322024
10017278930,2.0,0.0,0.01
10017279592,290.4,0.8447971781305115,417.58940082644693
10017282813,52.0,0.75,21659.020576923078
10017304381,9.5,0.509090909090909,924.1612280701755
10017309950,12254.666666666666,0.5164336049328342,2624.387155369383
10017327990,79.42857142857143,0.3106796116504854,3001.3507553956833
10017328780,117.88888888888889,0.9408033826638478,6682.444552309153
10017331956,3917.4,0.6740654205607477,3574.180741818551
10017337672,21.333333333333332,0.9285714285714286,1821.0735937499996
10017357815,36.857142857142854,0.6255924170616114,1425.955503875969
10017392096,22.142857142857142,0.65,666077.3790322581
10017437294,310.6666666666667,0.5201037613488976,363.2143347639499
10017439019,2494.222222222222,0.5075019334880124,1850.982861724874
10017441468,2604.222222222222,0.18576219842042627,1569.9880023892724
10017482556,6.666666666666667,0.3684210526315789,1930.3139999999999
10017487502,1373.6666666666667,0.42926533090467517,110.35927080805631
10017555488,1.0,0.5,16493.3
10017565576,7.0,0.14285714285714285,1240.0042857142857
10017626750,16358.4,0.008193775605548768,1670.0259897055946
10017667433,2.0,0.5,1.0
10017714022,3.75,0.375,7089.539999999999
10017717161,2.5,0.5,531.1999999999999
10017737464,1806.888888888889,0.5130015498536249,3006.9652871725634
10017740966,17304.0,0.911154675553813,2372.3130129835104
10017864164,2.6666666666666665,0.3333333333333333,6684.14125
10017865891,2.5,0.25,2075.782
10017888841,2.7142857142857144,0.8571428571428571,939.1173684210526
10017908304,3203.5,0.9087491608861042,1462.2380380833463
10017914139,4861.222222222223,0.4294434582204366,2014.0333322666615
10017945618,287.875,0.3451025056947608,99.23710811984368
10018148316,11523.777777777777,0.40814274943453127,101.74601509921534
10018174644,19.0,0.3142857142857143,3015.2742105263155
10018202806,119095.75,0.5692583146908178,1492.5122803692775
10018258481,63.44444444444444,0.8909090909090909,2300.4729772329247
10018270597,9538.4,0.745692793011405,669.1233471022394
10018306279,26.0,0.5964912280701754,3567.1681318681326
10018312019,1411.5,0.04271356783919598,2050.204096705641
10018314871,21837.555555555555,0.7751273375317591,1250.8396006367564
10018340553,2608.0,0.927318718381113,1841.9543711656443
10018343182,17072.25,0.9226704523049016,1224.3870583845614
10018357798,207.0,0.9267751479289941,8006.340857487924
10018366669,2.5,0.0,0.01
10018404513,119.8,0.7298747763864043,3784.2871953255476
10018412874,51.0,0.743801652892562,819.1180147058822
10018415763,4.625,0.2962962962962963,1289.4297297297298
10018426877,18.0,0.8333333333333334,304.7816666666667
10018464037,231.875,0.5590452261306532,2112.0685552560644
10018464062,1184.5,0.447578499201703,597.3950189953566
10018468985,1.0,1.0,44.82
10018504132,4.333333333333333,0.42857142857142855,1925.116153846154
10018513970,13.2,0.7027027027027027,7302.913333333334
10018526333,12.428571428571429,0.6666666666666666,11513429.69735632
10018528808,2.0,0.4,276.42
10018550500,4.5,0.9090909090909091,135.995
10018597707,4159.2,0.9497680371140618,156.2504712444701
10018598897,5151.0,0.9618226600985221,155.90365948359542
10018704804,35432.0,0.936470900379255,924.4193610295441
10018710089,3.0,0.7,316.43266666666665
10018794254,51.0,0.6476190476190476,867.7056372549021
10018835641,8.2,0.3181818181818182,2897.1114634146343
10018841931,12.285714285714286,0.796875,1845.5402325581395
10018867211,3156.1428571428573,0.9241972187104931,245.94717783913435
10018896587,1.0,0.0,3220.5
10018902456,18.333333333333332,0.2,1024.5645454545454
10018965334,3.4285714285714284,1.0,84.70416666666667
10019050119,384.6666666666667,0.9386733416770964,1966.093015597919
10019331834,48853.857142857145,0.7465855457227139,1264.6684069100188
10019342351,11299.5,0.8611454934173511,628.0410934111779
10019416657,41090.0,0.9263423383028808,1117.5557899327846
10019449296,8441.285714285714,0.709962474276722,732.0453617424558
10019456332,57.666666666666664,0.8255813953488372,10270.57867052023
10019492718,4830.2,0.9338235294117647,76.08185251130828
10019492859,10569.166666666666,0.9527229553505392,64.13636836711325
10019495678,1.0,1.0,0.02
10019508758,1.0,1.0,0.01
10019509395,95.0,0.7513227513227513,1670.742157894737
10019510547,1895.0,0.8986807387862796,1300.7088601583066
10019517000,9570.714285714286,0.7410957129905452,152.72286648257332
10019519089,29.571428571428573,0.7931034482758621,502.6470531400967
10019594916,6.5,0.4,283.54
10019607741,133.85714285714286,0.6172566371681416,3598.2632977588046
10019608100,45.5,0.6392405063291139,11108.270329670328
10019876419,8.666666666666666,0.6923076923076923,15967.249038461538
10019924787,225.5,0.5982404692082112,1707.6896784922394
10020146566,2.0,0.0,24.100000000000005
10020249958,410.0,0.8397070789259561,425.9153008130081
10020268255,2.3333333333333335,0.8333333333333334,1.5257142857142856
10020310661,4200.0,0.8158461936373825,758.2212095238257
10020379415,1.75,0.3333333333333333,93.82857142857142
10020530419,2.0,0.3333333333333333,14.95
10020666329,28944.833333333332,0.6471326704830772,1785.77408449304
10020682231,5.666666666666667,0.2,906149.6264705884
10020682522,20889.5,0.9644421728971962,1243.465507791429
10020706455,2.0,1.0,61.93
10020729843,1.0,0.0,10.0
10020736591,113860.0,0.5546197084138416,1030.2523200418204
10020814489,3.4,0.75,228.83294117647057
10020816997,2.0,0.5,0.015
10020826012,1.3333333333333333,0.5,94.41
10020829549,28702.0,0.5865075448277924,1804.70124978846
10020834063,2408.4,0.570916836092555,1185.743096661685
10020834349,17251.333333333332,0.8138033387136961,2566.823302933055
10020834535,597.75,0.635091496232508,4931.670623170219
10020895585,467.6666666666667,0.6594454072790294,284.21096935139
10020909698,3819.75,0.7382038238905455,3685.107641206864
10020911805,12546.333333333334,0.6246288326160211,357.4227798294322
10020926526,915.3333333333334,0.8512951710905021,1054.6232356154576
10020927684,3.0,0.6666666666666666,0.08666666666666667
10020962372,1581.5,0.4683804627249357,2944.3049636421115
10020981510,17261.0,0.9297013765541741,3176.8556105285456
10021019596,6442.8,0.3544771472456308,2021.3909644874898
10021040829,1.0,1.0,0.04
10021041115,8319.4,0.9393742988906892,53.48396470902955
10021076064,1.0,1.0,2.28
10021097142,7.333333333333333,0.5714285714285714,3296.5413636363646
10021193034,12.0,0.8461538461538461,1670.1376666666667
10021195543,1096.5,0.33351149118118656,2362.233805289558
10021257746,113.75,0.4308390022675737,10776.349714285714
10021266842,6.0,0.5238095238095238,4616.49625
10021268604,3.0,0.8,4.093333333333333
10021270893,1.0,1.0,200.0
10021285073,1.0,0.5,3425.0
10021297703,1.5,1.0,0.20333333333333337
10021297721,324.25,0.9728682170542635,1233.6677178103316
10021309885,214.0,0.7682539682539683,427.5202492211838
10021312187,22365.0,0.9599485577806357,1824.9221975415387
10021334284,11.5,0.7837837837837838,4434.229130434783
10021340126,8841.5,0.655460156546326,7795.83856321514
10021342520,13369.2,0.5548171323767397,1795.344693025794
10021343125,678.75,0.047267355982274745,1916.120666666664
10021409544,4.5,0.14285714285714285,3452.5555555555557
10021419796,3.6666666666666665,0.8888888888888888,6.654545454545455
10021428852,3.4,0.5833333333333334,117774921.08000001
10021437873,817.0,0.525182778229082,1445.3885291717668
10021466655,5803.75,0.9320218925993495,2999.4552646995476
10021511168,1.0,0.0,0.01
10021601385,24.6,0.75,8294.797886178863
10021603759,752.5,0.9642857142857143,302.4194186046511
10021604488,4898.25,0.6222118416442836,1805.3390011738884
10021639364,21404.5,0.9703035429001033,1089.3218753066042
10021644500,3068.0,0.49174422095466824,1561.1563722294654
10021646243,44.0,0.7788018433179723,1643.8039090909103
10021649534,1.5,1.0,135.83333333333334
10021650463,1938.6,0.8272079610991745,1945.7116548024349
10021673823,26978.0,0.6384199134199134,1078.900539884264
10021675048,1372.5,0.536067892503536,1365.910251366131
10021685844,2.25,0.8333333333333334,11360.242222222221
10021686969,32006.0,0.8838681660266959,4716.994972609317
10021705512,14412.0,0.8797529836247572,377.5678191784624
10021705991,5.0,0.2,23255.420000000002
10021749501,3463.6,0.5582581404472342,1598.5678352003683
10021751641,115.5,0.7,2190.6351082251085
10021853883,2.5,1.0,0.24800000000000005
10021868071,12037.6,0.965935353151613,1509.3754878048778
10021887742,639.6,0.6277546158427636,116.73999687304557
10021902553,80325.4,0.8767376937101186,4106.5605726458725
10021981163,488.6666666666667,0.9205642167780252,1656.2396998635743
10021984776,1.0,0.0,750.0
10022009428,79891.0,0.7138500149118513,1248.1680796084327
10022031282,14383.5,0.9515602598907971,1419.126872110403
10022031556,8891.0,0.9269766019269001,1932.9936898736553
10022075025,7530.8,0.9337506777739439,2244.4204331545125
10022084157,14.0,0.9591836734693877,1100.4675
10022090962,1.0,0.0,988.96
10022099694,69.5,0.32682926829268294,1141.153669064748
10022103258,6053.2,0.879875265512722,892.2328669133682
10022144438,208.5,0.9806451612903225,746.9952038369305
10022145941,1.5,0.6666666666666666,400.2033333333333
10022146758,1.0,0.0,6728.0325
10022162198,1569.5,0.9055158324821246,1345.9158967824148
10022164301,1.0,1.0,765.1949999999999
10022166401,18.5,0.6666666666666666,1450.6951351351352
10022168653,544.25,0.8745570517363572,1132.0320854386775
10022183090,372.75,0.7630298818624045,1528.9212944332664
10022190876,846.0,0.2882439744220364,1392.5136938534374
10022203189,350.2,0.891725352112676,1480.2969388920617
10022206073,1686.5,0.6271854223097759,1674.0394307737918
10022219352,37.75,0.7074829931972789,2538.290463576159
10022283071,256.25,0.6954177897574124,1466.789804878049
10022294297,641.0,0.40881057268722465,1774.7798127925112
10022296857,139.0,0.7004830917874396,1037.1632086330935
10022303377,1.0,0.0,3209.33
10022318976,180.0,0.9192546583850931,2382.045833333333
10022339124,954.3333333333334,0.6046259486808818,1472.1676563045755
10022366826,22.0,0.9069767441860465,604.1204545454545
10022368048,1394.25,0.961091596865712,2162.2363708086787
10022368654,1.0,0.0,49000.0
10022371026,261.0,0.9616858237547893,1328.83908045977
10022381049,1202.75,0.8965291421087099,1596.3573061733528
10022383543,17.5,0.8235294117647058,599.7102857142858
10022383972,493.25,0.5996784565916399,1298.545362392296
10022385358,2.6666666666666665,1.0,552.81625
10022387537,1.0,1.0,0.05
10022387580,337818.75,0.8729447243711016,382.05661247340174
10022387696,746.25,0.8176364727054589,526.4041775544384
10022387789,1078.75,0.46952535059331174,1520.533888760142
10022395363,707.25,0.8485726106743897,699.7677518557797
10022401667,27.75,0.6090909090909091,1459.011531531531
10022444505,1614.5,0.7842998585572843,1335.6727640136264
10022445464,580.5,0.9667673716012085,1423.3678294573642
10022451722,35711.0,0.9581724854706656,2127.2566249900315
10022459736,4669.0,0.6096421994212049,2479.679543799529
10022463864,225.5,0.9415730337078652,1652.9478492239512
10022464695,1985.5,0.8878888671492858,1377.1832032233694
10022467945,66.25,0.9583333333333334,1483.8381509433962
10022468250,564.0,0.9068666140489345,3108.8959042553197
10022468641,32897.25,0.8326991857545087,5687.726863719623
10022473277,1371.0,0.8271570796460177,1342.6645988329687
10022473621,127.5,0.7388059701492538,2925.9337058823553
10022476574,861.5,0.8578066914498141,1435.3101218804413
10022480263,1790.0,0.7653399668325042,1159.9460037244094
10022486663,321.25,0.6409618573797679,5271.141540856031
10022493649,143.33333333333334,0.875609756097561,178.15813953488373
10022500212,13482.25,0.6994698743306155,1622.4969046338676
10022501135,27119.75,0.908467948249397,3176.60898035564
10022502308,1867.25,0.7799378965843121,5683.608217967595
10022502363,1452.25,0.9882796149016325,656.3435462213813
10022502408,1.0,0.0,100.0
10022502441,13556.25,0.8454222028606694,3911.62977777778
10022502504,52708.75,0.8752706106323654,3402.3276231651193
10022502534,10396.25,0.9138239538239539,1611.3491234820192
10022502567,5408.0,0.8586411308709531,4951.50898853549
10022502617,5932.75,0.8356741573033708,1451.387350301299
10022502665,2337.25,0.9430835734870316,4527.141221521038
10022502710,1.0,0.0,100.0
10022503989,23500.25,0.8600925069380203,3461.605847916518
10022504516,368.5,0.975397973950796,1576.7625508819538
10022540442,4.0,1.0,94.3125
10022542537,787.75,0.9579766536964981,1896.1418121231363
10022548147,10.5,0.8571428571428571,3448.511428571429
10022557260,1485.3333333333333,0.9816924328722538,1213.4429533213645
10022564340,887.25,0.9736273238218763,1828.1329952099184
10022575636,1511.75,0.9782204515272245,2651.9726343641473
10022578901,1371.75,0.896700143472023,1593.967787497722
10022581092,1318.0,0.6320182094081942,16790.559233687418
10022581269,1638.75,0.8372645511623961,3288.8730327993767
10022581883,109.66666666666667,0.5914893617021276,1602.6191489361702
10022590579,398.25,0.9242819843342036,1450.9968863779034
10022593987,295.75,0.979565772669221,1643.3322062552832
10022594274,1.0,1.0,0.04
10022594529,27.666666666666668,0.33766233766233766,122158.39746987952
10022595312,20.333333333333332,0.8157894736842105,761.4757377049181
10022621762,19.0,0.5,1757.262105263158
10022646308,1326.0,0.9796992481203007,928.807440925088
10022682413,32.0,0.9555555555555556,3193.6196875
10022717572,135.0,0.9824561403508771,764.4510740740741
10022837389,5222.25,0.7830820023199786,2369.1171654938007
10022837447,4.0,0.5555555555555556,879.3591666666666
10022840301,1.5,0.0,1387.1499999999999
10022847298,108.0,0.8171641791044776,2036.624753086419
10022849218,56.666666666666664,0.9,1790.9117647058824
10022849248,1024.75,0.9603270745003029,1710.5698048304462
10022868763,2.0,0.6666666666666666,2021.7525
10022869008,5.5,0.8888888888888888,266.5409090909091
10022869094,23085.0,0.9680507235934701,4049.3103721031
10022869339,3707.0,0.9806295399515739,2488.64274975272
